,re_dist,le_dist,rw_dist,lw_dist,rs_dist,ls_dist,label
0,480.25547459492276,490.3547246296686,256.05251910919316,281.8821928614966,253.00283132533932,230.02319177818373,communicate
0,478.1712176555717,497.084841782026,248.46512410696616,294.65696884604404,251.21035711937927,232.28856551062898,communicate
0,490.19621548946844,491.25451489402155,262.19799316462246,268.4656511138704,248.1585772168962,243.21447397459886,communicate
0,492.7555542879058,485.4846496905701,288.7190044171773,263.41089915232214,252.1697588049212,241.89632819281087,communicate
0,490.38974316959076,494.71993071902716,255.37480916753483,290.2326936947014,255.77465938165264,237.43712964661808,communicate
0,486.28832019568733,503.71005904786966,257.33356920133843,293.15152859603984,250.02259327210948,248.35377419410347,communicate
0,492.11788817582936,494.5350592475254,283.88683724858544,271.6844984934592,249.83153409532903,242.89616471702914,communicate
0,489.23882486586183,499.6271822036617,268.82820324620667,294.0254503739823,250.42316000627665,258.8227745543744,communicate
0,475.93602369555214,498.3815488401537,241.38615410325878,318.7265338215882,246.62896606103615,256.227028156089,communicate
0,486.17909425105836,488.4446775943719,246.67281201889134,274.73382136727525,254.88931387969836,242.94369581178157,communicate
0,488.83663303329564,503.48823553221774,255.4217358878122,274.8791197815517,243.4479863313614,251.44323843433992,communicate
0,483.3097503880467,496.2859024128061,257.39248193158585,282.39938760723254,244.7380922995249,255.40909195551563,communicate
0,489.01078240261927,506.16199508115494,261.2888311602026,305.8006755441585,257.98708663718736,244.87005180994893,communicate
0,484.65225840847825,499.15120381920065,252.7246061979753,292.8920404502906,253.61421202592908,235.57270746469587,communicate
0,496.00636434636493,498.90478561537026,263.73587848889787,273.64603645838065,251.87506629946472,248.9023685222824,communicate
0,485.1903894290902,482.57279613014555,279.8217254542938,272.5590659035539,253.87783742568783,247.8971665692619,communicate
0,449.96361779275406,439.17608992946634,211.61185681276197,211.50458844097528,235.98895383670643,236.61463944424855,communicate
0,436.6640820197449,464.50201626055417,193.21750613688812,227.07198693965475,233.35489065825274,231.01718516567624,communicate
0,451.8646491383703,465.7684345623636,222.81149219270046,218.07973487098175,232.42125544478023,246.91796419211747,communicate
0,443.4943731259255,446.00291187303276,204.64460928956223,212.80722472306718,242.665105561373,241.24632966811805,communicate
0,441.17940662600546,441.03229910797046,202.9562053608911,235.11263225263517,238.22233423355402,245.04571700031366,communicate
0,442.0159587594879,438.43273373089266,194.81314509067016,228.01502208882974,233.3477938037471,232.44416489315483,communicate
0,441.23801943952867,447.96792973784613,193.67999391550288,217.01430349501112,236.59349958122948,228.8055099298487,communicate
0,442.691308347627,446.4012305735157,207.57105602034318,222.10296670541624,235.5514030833253,236.05600705857069,communicate
0,438.10381766945346,444.06056389875215,184.17976667803302,223.90055162259767,242.37838211748715,237.15165937876648,communicate
0,441.63841025004183,441.5947207844557,183.36795442625518,231.46884122933946,233.55927211468898,242.60072592495482,communicate
0,448.33449769603203,441.36612143585836,190.4041341490599,225.34943543542735,228.8482633899435,251.28192615116575,communicate
0,441.58244344230116,450.140579127492,214.17583268057672,210.69731252609412,235.5946788847743,239.88857661780918,communicate
0,432.54434509910027,445.94665031339673,207.49152485034517,222.52664562356935,238.8771651981848,233.43448368566754,communicate
0,442.0898510343006,452.46881639739337,195.63837970162962,217.00210155179602,235.29312560318684,244.06580132300178,communicate
0,442.8794053622697,444.4787698252517,193.25779312617556,240.80234628596895,233.57153893576978,251.33293098297708,communicate
0,442.47422563806083,448.99592674799186,201.6909957018656,239.43321794938737,227.50672981888601,261.69484025981245,communicate
0,448.05003060000104,442.447058542381,207.64716920647714,225.22468261803652,224.74229815045638,243.10979265374647,communicate
0,441.8714646928124,477.20010698019775,198.0496354155539,230.8384393140983,229.3969793579678,240.62724815411784,communicate
0,448.8490779098189,463.986739027032,202.30440147866992,225.3308111811535,224.14728606873913,248.0661832896634,communicate
0,447.37857714375406,463.0544975582616,205.22972815545842,227.75182954165425,227.6821361197305,237.41835150603532,communicate
0,453.1874366129912,466.24559697990514,204.92012653432334,229.51886511658614,232.2652021518945,236.94435492893646,communicate
0,444.1080703912146,471.2792510697959,178.59327180972457,243.04713689694807,228.8515300959287,228.62080598053055,communicate
0,450.5091054474592,453.21348203890113,196.07375758507237,233.98816014750312,218.8085608274271,238.9802981862943,communicate
0,436.8078325056433,458.20325891279094,197.32770104434093,222.55377337034673,231.68747452747334,223.8692552667079,communicate
0,445.7858848965727,465.92015017742415,207.77305261246963,227.32747074267343,229.84891568627347,231.65644757258082,communicate
0,451.0508488306243,445.36959920493865,200.01883847486565,235.46649927400057,227.84239224145608,239.59781244078243,communicate
0,446.8583273488614,445.8215455403864,184.44913547306132,223.27611583029687,223.5250340950267,232.3120456549345,communicate
0,447.611424091422,440.86941090691465,180.76662346919503,223.7357979762301,229.5185136994887,237.2484041221543,communicate
0,447.0323320664159,440.40190508260696,197.60475354390906,225.87660448367043,234.12561099336253,240.44658417936094,communicate
0,440.7283823415985,443.770265560592,210.35406353591196,225.38675259528085,234.03194515086005,245.79330762767154,communicate
0,477.16876194656015,491.73909696489375,243.08106115886454,282.60955258571937,247.67105211308524,237.6613669639133,communicate
0,485.14662271956746,481.4786933740403,262.15019490836227,267.5614653139681,242.06078279435954,237.28566623376668,communicate
0,485.91002958225283,486.53586618634984,243.09557344836517,272.1781299062222,254.65626720904896,240.72079254257693,communicate
0,480.01370857782524,490.36095989898234,250.8141938277567,307.25414466240983,249.53429523950336,243.31029434151162,communicate
0,482.50012977662857,488.1180792566613,247.7212494846814,271.6311851173722,252.68455518420095,240.76117293289116,communicate
0,485.65432139918005,479.84895759717,268.6902665816686,269.90766213320364,247.65958520898914,241.3508574013343,communicate
0,482.86621142112097,488.4952786329495,260.6864557785709,282.0316024812863,252.65631857387265,242.07874621002475,communicate
0,475.2984128386378,494.3870964988524,254.2843366345843,315.7837107668114,240.7223353057941,245.93994196851042,communicate
0,476.32339013383273,488.267055919305,251.39049160195322,276.897883493218,239.64792998823012,244.6653411113025,communicate
0,482.71320711139276,479.66988177047017,265.54425491148044,261.7369794457683,242.2513475547241,238.7333626971572,communicate
0,484.45541421478123,490.4523800836533,266.96169617349284,287.5450172009005,250.53540281206284,240.0377689981617,communicate
0,484.1857310922244,497.99444075690957,257.92346620952554,286.6990545805505,250.1338884711288,243.5084687214768,communicate
0,468.6294143597355,481.8243326953476,247.7946267736039,265.5468383538149,243.9141962534108,240.7179262917482,communicate
0,487.13417582697855,487.1219176647096,264.2113793151239,271.3636217233075,244.81577369304344,245.57428517531403,communicate
0,482.3189863324725,494.9525975258444,244.31007598050368,320.48069002824127,251.575570698963,247.08573939677657,communicate
0,482.50463952760646,492.9359660655259,256.55901976799265,314.4669186738664,249.47555632181874,245.51352721084268,communicate
0,479.4267919328526,488.0109028162739,256.05015211515723,280.6611834337582,244.59406783097398,240.32376331065018,communicate
0,484.88854210294846,484.8647251611853,282.3467196441892,257.83648822961345,249.87404990844192,238.71180047521338,communicate
0,474.767072939929,505.1544058674482,233.68632862327175,290.72376545936993,246.9163248881665,256.616257159422,communicate
0,470.88398028531185,499.42392445912,243.8345372187355,331.1637732499048,242.31868036429998,242.94186299984503,communicate
0,468.5324322535914,512.7033233463618,240.2857699774167,295.55111925543474,243.6753266692007,259.70813799371166,communicate
0,479.3201912127225,496.7237679603956,259.2190631377757,268.59718963088545,246.54880699949982,241.03944789025005,communicate
0,473.5267111348799,500.67440979177246,238.84744747808818,274.1772705358708,243.7126814241796,263.58492424687864,communicate
0,471.3214736675078,503.69606372607774,244.1468264339192,317.2288723702669,245.4019047010725,256.58688437087,communicate
0,478.9605361039068,497.4567529142653,236.66458481972765,296.33969967491527,253.96575942841304,245.5858973819996,communicate
0,491.4518995446873,490.13041276904045,274.4511887011083,276.4863804358682,249.39881827704664,243.7109979788939,communicate
0,481.22253190275995,490.16048565259297,250.45522510431672,269.3437483684363,253.06667106503204,247.21847665620894,communicate
0,473.98384499995024,484.24799032453524,243.27210343227372,293.04672056281754,250.88505338128255,229.38968477424174,communicate
0,482.2473087322276,489.695051947611,262.19119217608505,293.9941411706614,248.2943511109121,248.69362378687143,communicate
0,482.0362443383832,488.628931158025,276.10969365183973,270.84439325547544,251.81576753316742,242.28975343314468,communicate
0,451.80559435727946,444.384771571561,211.20273586033892,224.64480099354336,227.0529255154563,248.1223998237434,communicate
0,448.79719784442096,439.7796357604225,197.460209837411,220.69145779988443,222.82621285698144,244.43722130166543,communicate
0,444.9992104047683,448.3103239618544,190.5912337298272,232.65481488282455,231.95178979209075,255.48264257784004,communicate
0,444.3820695076244,446.4890409754495,199.6728155130752,236.95722141549248,232.57679972364357,255.15211876096896,communicate
0,444.1946250690171,438.31195859500053,209.2106126556779,223.9941888669427,237.23597636251884,261.1043990444108,communicate
0,441.6477641924051,448.5481652809816,209.1407472028669,217.29343560281265,230.80784056795406,249.85106690673567,communicate
0,449.3762305614201,457.54750447519285,213.20897438095778,213.18639677151108,240.14531826635965,251.13221422443016,communicate
0,449.0339879621744,448.6762158839217,219.62611386759394,208.29875295223604,234.62520114277814,245.136162057954,communicate
0,446.757900089453,450.28247645995845,201.33685426918865,210.99693103413682,237.05870193744747,251.09326532291533,communicate
0,443.62421341219004,453.5998431401175,205.9643154892969,213.10946194127422,231.27700955113693,249.19488280101635,communicate
0,446.8656976051725,453.3747510325178,215.90196982355178,211.671775010928,239.76735339493607,250.33341474788858,communicate
0,449.09441053560124,472.0050260156533,198.0781129493272,227.28596057128973,228.85201112795394,249.29205658331182,communicate
0,432.50759904533624,472.3414502943004,198.70645358930278,223.3809623087722,228.3186710610426,262.2741916981427,communicate
0,441.56943140053113,458.0548834928484,214.43940653988471,212.9555059571598,229.14656596323775,243.1148366878537,communicate
0,441.6965003419398,453.96485498369975,197.8677331487198,207.84917718653836,234.1502553847662,237.63320973793685,communicate
0,439.1748520649506,451.42802495531606,204.01088449920078,224.37216045986526,232.75983437043212,246.81417609507508,communicate
0,437.73946332523883,440.4999174862972,201.29055898117215,216.34333822829944,232.51577763227212,257.20747311457774,communicate
0,447.08035669176843,443.9317699354693,191.7425579431232,217.47783656320942,231.13376169293966,243.21005854202323,communicate
0,445.9957497132839,449.2304798630607,196.44466752733095,224.04498429515414,231.59024802230462,244.11885934263637,communicate
0,447.2821516811835,435.699093630286,212.92672716588652,204.15586151317703,242.43041183457882,251.28699823945223,communicate
0,450.44244275637834,448.6846900265287,207.17053517605268,206.21931687574622,234.8368499076327,247.03286980438506,communicate
0,439.8871289216744,452.49396362650333,196.99926733973206,209.52599837781258,233.94453725323783,247.28281087089863,communicate
0,444.9218895119613,438.397472825045,197.75337592844514,210.395750516291,239.1327823483797,256.4919688435291,communicate
0,447.7507543603359,440.25264435847794,194.81426521801737,223.88810050444246,235.4077134490875,238.1879985988637,communicate
0,451.61198354984697,450.4758630046872,185.96688155010892,228.8848231450323,228.66316350421775,251.72929478204364,communicate
0,451.0931967082128,441.8793072065951,217.30388664129435,221.47812423273842,230.63667005096084,261.50538758944396,communicate
0,450.0651428370341,434.62529743402513,207.0469691873705,200.54365748883225,226.00307330158535,247.71876425773192,communicate
0,448.409650135661,441.4633855194384,183.9836354782485,219.99593920530702,227.30352070058848,234.88011796447066,communicate
0,440.998871840001,444.8885303385882,189.14069662744774,233.37333590709713,224.31960252281266,250.8719280364436,communicate
0,452.7440385170146,445.4167968107241,199.24369634608382,228.63533446492525,222.1169435156034,244.21870846121956,communicate
0,488.6947953016965,501.2491041734059,262.30050394814697,295.59760220291844,247.56858115076471,258.1778291513104,communicate
0,490.1831566333977,501.7032377730821,269.19738569731527,293.25706351307224,245.16593218653193,257.46546168719414,communicate
0,490.5446869700528,497.0288902195842,263.2947806664038,308.2705243619881,244.38164558300286,250.22799865121388,communicate
0,474.6344356202473,520.645278157119,260.1960396991169,323.7220199146747,252.33996058427414,258.44587785363564,communicate
0,472.7063187125442,515.3138624603546,251.4125064883559,292.27210454213156,250.5698710171351,263.3582564850673,communicate
0,482.5914168273963,501.66645142421663,275.7326802531217,282.62011214811093,247.80341838695327,256.79549938679787,communicate
0,487.45024838121867,497.46232066468446,258.7597488848214,313.06809588822256,251.28141030237325,252.4527552416402,communicate
0,488.1648036139381,521.3572217382682,257.0940791761936,334.6456007807105,244.9185201000918,257.0243384733292,communicate
0,475.40669209267,496.45822049871526,258.24920059452126,306.89311395755067,245.76837432145302,262.79902541505004,communicate
0,496.11153972881266,495.1971968423665,286.7524204528652,280.5031512007579,248.06029434470526,251.47191788949516,communicate
0,494.2561009130752,495.9842063088994,261.6529115932296,297.1886383945066,257.7045620576724,252.54323134788638,communicate
0,487.76569700150407,501.7746487519747,254.06346868195484,335.394112215409,247.56210771884673,255.3295884681447,communicate
0,473.8175232234416,502.0296552214001,255.12209685395868,317.80296426787356,247.44167666141857,255.1579563428469,communicate
0,479.4537392827876,510.7082341381412,272.031268563334,300.90559060434305,245.934312969283,256.08121015502405,communicate
0,478.8141331049828,495.67180135328357,265.05388208571725,306.3508657719704,254.3723881545209,251.67459737828221,communicate
0,476.3649311310109,499.5274135815887,259.85061719063555,338.41527095816946,249.09229916938608,266.6889831891559,communicate
0,470.79371729626473,503.78099575461493,250.2651399231832,318.2846743210182,246.7891683133578,268.06582091381784,communicate
0,473.91343473485097,508.91031302056746,259.19122267290663,278.82073961332804,243.3501059319819,239.26245551298683,communicate
0,472.67577706420747,497.6062830640787,257.729686841487,300.15666255341796,249.25601911839328,252.27201658210768,communicate
0,471.6044917382593,523.8592604008231,250.72641648961726,333.3896962214115,247.04701194830355,257.6481037770915,communicate
0,474.5334689715435,525.2729796675726,258.8536377666074,315.7926154846818,249.45417158058842,261.0092182159844,communicate
0,478.29140472181376,500.74447030789173,264.11069384327965,288.74025036749134,249.1330378283233,256.31169787663805,communicate
0,477.83762072147243,499.56374009875395,247.38774777343724,284.8792651232245,255.93732685660265,258.7372440140928,communicate
0,476.8083658204427,504.7888187473286,254.19895825835306,323.9697430238037,248.6379949176237,260.73848725133513,communicate
0,474.57018442146295,505.2299497165532,256.30859964309104,297.1048890802128,244.6130241700447,249.3709208743834,communicate
0,494.9318250716657,501.13303667649353,263.2276404797362,281.62671739710754,255.00630681303227,254.52972911197645,communicate
0,493.9348683600181,501.9695953994758,279.6145861952089,288.52910399088665,256.6576974239126,253.8738405944641,communicate
0,484.56972513980224,502.90089270644927,254.3696721329995,312.941688927154,250.54751369169128,247.25687125438486,communicate
0,487.31798619860314,503.35053284631334,253.89333467341498,316.54476885025616,248.8289112865914,242.48575485911778,communicate
0,489.9053706041429,501.39314314107344,269.0899916560836,296.8442064836188,253.4656441570549,253.69067911853622,communicate
0,455.60756925601066,472.9396909414109,193.27182549567826,224.444723576179,230.4526776488661,250.12295065936354,communicate
0,457.54970387446156,478.36088951762713,200.2791589377817,229.01043128372422,229.6121097675931,254.8000406051307,communicate
0,460.8118641741656,473.01385308676083,214.25544798218863,225.84760943303883,232.07781351782324,254.13170969244237,communicate
0,450.35698064939254,443.20465562698143,201.99153150966632,229.98911071915205,228.48168356543704,238.11649570647833,communicate
0,449.5771287743296,477.34821127607626,190.13688160321553,230.0258916391874,235.07609118044616,232.1430608322681,communicate
0,466.92259750645974,461.8741133464783,206.6974996570928,227.8389608007649,243.6085146417259,241.80827564909842,communicate
0,463.7013754380286,452.464863565405,188.18336392528803,217.4462096340214,247.759493455769,240.38716478980055,communicate
0,464.51980747003165,450.56496740059623,187.4226839306672,216.19361238579228,250.52609851930615,238.18688716176246,communicate
0,448.3942576248366,468.3496881258373,214.66851463573343,226.90591353013497,234.07239367978207,239.4699828944626,communicate
0,457.56201810037214,468.0205863220143,208.3777622795583,228.22485781425647,237.60271842173918,254.47816803949826,communicate
0,453.722567749932,476.2112027192455,207.68470546582205,225.59539968541824,232.46289321892127,254.93767689930584,communicate
0,462.4018981095804,452.85842676548236,208.83279401485146,219.28172305696205,242.26257861620908,240.85214047524235,communicate
0,447.3389584439402,468.1704733605613,188.3480699974634,229.62506757674564,239.50150412164962,238.1589427429442,communicate
0,458.8761415896429,460.5462587610991,201.07897934848646,226.15805234495284,240.16799593647863,229.64549831363908,communicate
0,449.2870988988586,465.82058097259136,212.77852621324863,229.97983898885568,234.32371570846712,245.14665235217228,communicate
0,449.0172189143864,467.34526608645365,208.06059406258663,229.15760609556133,230.6436552888793,242.73760747305502,communicate
0,452.5206023795586,473.90290328485486,201.8891860030667,234.67246065004161,233.16392881264315,237.90480795300593,communicate
0,454.3067098934681,476.26169273813355,193.87888625080635,230.56851255402776,226.22619769297555,247.35383593985435,communicate
0,455.4486206330131,447.54860514791585,195.20706340768868,232.49514739434528,230.87268799778965,242.60673008398058,communicate
0,456.8267158062741,470.70096287539894,201.00602945908375,232.54785023565245,224.54343720661345,250.53297552483156,communicate
0,453.95606155880336,474.40865544173005,209.90535849946008,228.6779948669027,233.06359189791408,250.3875333051847,communicate
0,443.8959646929884,467.95930860768965,213.76406148837393,221.76448929585655,236.25727990248677,258.41363125816906,communicate
0,456.5685462847544,447.01151536776933,195.46022930228867,221.97258633782062,243.28442874503008,244.0824222632482,communicate
0,446.27651084269775,441.53240209635874,187.51409221156229,232.09673286233436,241.79520958103805,233.6904097059143,communicate
0,448.7652168843599,445.73692630081854,184.5584069135108,220.53734927236897,245.35948773435948,239.68134668318154,communicate
0,444.13435879423844,445.57919305449946,190.04078834797545,217.91318439340537,245.89985578368209,239.9679956154427,communicate
0,445.5964673025715,448.39491695795306,226.71230413121359,212.95908035542516,246.73895574105902,237.7369747800862,communicate
0,443.5776772656269,449.26643072242064,228.035773540208,212.0691381467634,244.71662043362417,238.69962175598636,communicate
0,443.2799830141207,449.98364747800804,188.89888385506103,235.26621492849299,237.39411157724277,229.6588869394231,communicate
0,462.77929630547584,452.62633188187345,195.20333438524446,216.0246583895147,232.79486359668283,242.7718182743222,communicate
0,137.3517279314559,409.92627194110685,220.74337028459624,234.96038285784243,202.66500595795898,212.32950124138299,communicate
0,138.30527245883854,410.45386182769545,221.00615244983402,237.82151400615817,197.05612334027325,198.95759101425983,communicate
0,136.37771479719174,411.96205386749574,220.4642227235351,237.954361256589,192.603021756721,214.92839903922925,communicate
0,433.5843411845427,404.5243920113814,217.65013450833888,232.53057068979248,202.20414878770114,220.23725298167295,communicate
0,429.15129626572246,410.4311833125059,218.0765640042891,228.67718859478626,204.4465992874826,205.24298661440005,communicate
0,430.2037990027555,400.0173938495198,214.69492566431003,233.7365961920678,167.17092028639132,206.67134372509304,communicate
0,389.2353390397249,402.95640829823947,229.0868101729246,239.28742943534158,203.65328116982232,205.41360368910023,communicate
0,470.6532369279848,407.4238307558879,220.47518929132343,230.72115002230396,160.40681089344284,189.68190910260986,communicate
0,431.899183215794,405.84636932656514,223.43228607110524,230.51264844892904,206.17576771567025,185.6596639979834,communicate
0,469.12574095676285,412.8508553498788,220.61866756243137,229.00705747711214,203.707074533964,188.80603767569033,communicate
0,369.38825935869414,405.92968905375363,224.65375011879888,233.6289146074612,190.56901065046964,192.06490399807527,communicate
0,471.9343781932514,406.55857283060095,233.7884625670578,232.54437231515288,201.77115552186999,193.0768744595267,communicate
0,363.26931957107905,409.0531481047446,219.7117016761683,240.98257941779218,172.32944936050362,188.87494870476536,communicate
0,404.41132203222867,409.47106654447146,230.29999769636353,232.36735570713105,199.3818432735198,189.0646848319552,communicate
0,421.9061745047141,404.84651762536174,224.0396437279944,232.96104923235674,200.05552016072446,192.18284977584506,communicate
0,407.10849317392115,414.2113555377368,230.03858126977377,237.66653540144662,208.53617601809435,188.3821771969093,communicate
0,432.47956416260894,405.6959951768743,228.16796609848836,242.00287654008457,201.23790667453318,210.74030651026953,communicate
0,410.1654721975674,404.4744506892564,225.94400731199366,243.27281854125297,207.01818883865127,216.82532179241102,communicate
0,407.8184767644957,437.45288035641147,226.0925939608564,239.24095388638173,204.42636426494897,214.6637749386074,communicate
0,425.081994916198,407.3493671626547,224.42668397267215,239.57389640359457,198.51521748336617,218.3083472205812,communicate
0,426.7416798556837,405.5531704141401,226.1512689918015,241.16099703468575,204.05035618719398,218.08167630286104,communicate
0,424.42632424980565,406.98940187328907,222.12095566535083,236.20472844489626,186.68097697730244,216.7260769660643,communicate
0,424.4409377007425,408.01724297299535,221.64465502114115,237.59185952884962,197.81408564930757,216.61271524308987,communicate
0,428.3724564101226,436.3506806303116,224.02981323707235,233.92464950243175,179.49149960334051,217.3427235358296,communicate
0,407.78222507956565,414.66162021217707,225.17381271961165,231.66732203251578,210.0133724416917,213.83904205649725,communicate
0,426.37885511749244,406.91377302284167,222.96333898683932,237.10054203670776,201.33531514310855,217.22225103687666,communicate
0,430.7097410488523,435.10207346492047,225.04320354228318,237.51177927561852,180.4430142935466,216.88908907486544,communicate
0,426.9689501920161,411.5419156002696,222.52090534594885,239.84014863493053,200.3622964480859,205.96144521303304,communicate
0,433.210748848827,406.7592873399773,226.32681623203416,239.77981411155415,195.07843004824397,212.85924882607637,communicate
0,428.1833349471939,407.85220386841615,223.6651560910328,240.4745210609307,202.11649146142932,212.61691523188298,communicate
0,386.06472482545047,410.41494172600875,220.48616392430097,232.60880273734318,157.97591538055687,197.3998625272672,communicate
0,393.36880221990646,427.029086570171,220.77740978692364,231.17619004573038,154.16869784324564,200.52780542218738,communicate
0,384.81103850546066,432.8858000778557,222.60952129514027,229.0997444342011,199.6276220066844,197.96573448298759,communicate
0,384.3414924213843,414.3457563966575,225.18217768512952,224.51559984551326,202.97644033593588,204.3248856988867,communicate
0,435.0480333099316,418.0652533723711,220.3437896437202,229.08375417351553,199.23168670965993,208.0482704637084,communicate
0,385.2879079933432,416.6857193105744,209.96726300450155,234.2058180496194,203.34613423237593,199.45268726438658,communicate
0,436.20446995420104,440.1217835103034,221.13333014268696,234.1139184446969,202.29430331436203,194.07061758353086,communicate
0,384.61700905103123,436.42046034776365,233.32223752981935,226.56927901710856,204.99671516870956,203.2693394584045,communicate
0,378.7338203018273,449.59635080793976,223.70685341612005,231.17034263750844,142.6278354190656,199.52001793462415,communicate
0,361.31517192332,450.02044216600933,228.4259906367531,229.745755720108,201.6819419267295,132.75089438369088,communicate
0,433.4890513846252,426.03575380307893,224.91203950814054,234.90718939582666,198.4891677164792,201.643328030023,communicate
0,383.29545358889067,437.983311806691,224.33966987281443,229.23659205981184,202.0188887441657,216.67391967742793,communicate
0,380.39753353067016,440.2080393274091,223.39757886731945,240.12811591931117,155.10127082844974,200.47789785125642,communicate
0,431.99042832028874,453.6575622157479,219.58341343099934,235.0065753569182,202.82416338563692,132.8373621853717,communicate
0,365.624224330902,431.6371800874362,222.13072013090482,243.18846914365844,209.01165615740433,201.55777529187193,communicate
0,373.1301509190744,425.76154602943046,229.50211193108726,227.48565231397183,199.50138005833986,224.18377151477475,communicate
0,381.50312056741194,420.96838061267823,224.52391368385955,229.03749706033926,196.77623413482044,212.41998218338165,communicate
0,371.1619917965275,420.0001334728858,222.7833360439038,230.44538764867903,186.31638981559672,212.1704275722977,communicate
0,382.05781430979795,437.8116481721557,225.94561560014986,232.73325553123743,213.03299489650198,191.58811289296827,communicate
0,386.30439867576933,432.511465820592,224.81784564086095,232.22754584416074,184.1858828698259,213.48745645815237,communicate
0,440.4351787984314,433.40269428045775,221.50211868641242,228.13009780669788,202.4241565566206,217.7195048256612,communicate
0,428.3852520399582,431.30452381988397,225.53433277151342,232.11170907185723,199.85668198400631,215.30041765564263,communicate
0,438.7053903822717,422.25776488081476,222.85879581198236,231.514731264353,198.33670568814463,219.76918659559422,communicate
0,437.5573851169146,416.04805576647544,219.39335744649188,230.1337116664585,211.3643163393921,216.65121390010475,communicate
0,377.42707504190116,427.2321483331204,214.91050677027488,228.84931079126792,155.98193720043662,223.65000547476782,communicate
0,420.8411174649069,414.5899314042601,214.84632170767398,229.97006212491817,196.38526970725437,213.73674298141782,communicate
0,376.0555496847253,421.7545210430911,216.36843589216392,233.1607749321654,203.5410429037222,218.54425839910294,communicate
0,386.0700544357909,427.2619580711254,219.57457638235843,233.38195608461137,201.5633433023026,190.27956004119136,communicate
0,382.5505410512645,429.82651909844793,220.64150969047228,229.84933983515566,204.47043806322165,220.67192287329271,communicate
0,380.16440581543105,420.4783236901214,220.39741074111936,231.62027093344824,195.2213023305859,212.72265051761823,communicate
0,420.5107639758994,468.5487841416996,202.77353098333856,228.63075501452022,205.37259963859137,184.5953061409528,communicate
0,422.29398180859926,421.47961291863845,201.31623384952502,219.4080956130808,205.0404507201221,192.7584645461779,communicate
0,423.35405652713087,421.441408008453,203.07306554690018,216.04319742673226,206.19206771901972,196.78956954805082,communicate
0,427.0857918353673,425.5109839416838,205.17271554527935,226.51550953042485,206.98128592484133,200.54259273191056,communicate
0,422.4643023685653,419.3053683020891,206.39005266596152,231.77654772701246,203.59858773579364,203.3726481702135,communicate
0,427.66014715623237,451.53628886069254,209.7259440633397,214.23910459654343,206.1778040432019,205.31265197625584,communicate
0,446.57031915385477,446.0922274624874,211.2614336476881,217.8269647576412,207.43113107011396,199.66967946425794,communicate
0,422.03323738178216,422.4291677741381,206.04597436495578,222.88230067093193,201.68777876629406,194.40482343507554,communicate
0,420.62328197610856,413.8687642864676,211.43760137621786,226.4349335213546,123.73447846816721,202.11477910974,communicate
0,433.2267087493251,414.0285045463666,213.77364466057713,221.7869474318783,170.91146295809656,201.04238243018736,communicate
0,426.2538661896634,423.7018425397721,209.95717369514065,220.69255765890856,203.82841974990717,158.5570430221786,communicate
0,426.3208561598565,416.7944781360615,225.9927458344533,229.1165715241892,210.04283539974517,208.49706586281334,communicate
0,421.5675477889992,413.9617259459104,215.01231051005436,218.1945332228227,170.8464124109616,200.85810760544607,communicate
0,439.53926592209393,424.5287827919688,215.14906201802842,219.50996442844374,212.98345455964866,203.69532279767873,communicate
0,430.0274579406364,426.0682217806123,212.2769507260419,221.16451588040528,207.70419077988345,218.38642271382625,communicate
0,433.15506895141357,421.6322870537382,215.073557616951,220.41022887445908,212.60821560832645,201.18878867247005,communicate
0,434.5313391909901,422.5646162033274,214.28011799844035,215.06076280075223,217.02832285449975,204.36548333284864,communicate
0,426.35100555976084,425.8511048402813,210.8565042810011,218.35154638633966,211.00125200277407,204.3453690634527,communicate
0,432.0405930713822,426.793051772979,213.06351901178076,217.102058010741,210.18242349592356,204.1750702151542,communicate
0,438.3751315220997,436.7805617974583,211.45945499826996,218.06501224654986,119.67379116604918,204.93595043801594,communicate
0,434.9819261708124,436.30144068271807,213.7312230352311,218.60890951933254,216.96517479341819,200.72903688768002,communicate
0,430.86829949625684,465.6024819593546,210.8459938469073,217.7719072108702,214.43499438752877,200.94436580734975,communicate
0,419.25344969606135,435.7922946913497,212.0279770515282,216.63932832917362,162.362740018684,205.32316090507103,communicate
0,433.07904015842246,439.9590074351905,215.16225956825886,213.3172099367281,116.6801506552878,196.67408561130182,communicate
0,432.4363308312805,429.7596443328697,209.74073745295956,216.78937350381221,120.41981623648157,200.36802010088948,communicate
0,415.75055052114743,462.58380321985055,213.32319181596947,223.45308804635786,117.08484531001956,197.38177835244397,communicate
0,411.9832011661601,434.57062455211457,211.73486638849005,216.46396754741752,116.5954963635842,203.9158785585572,communicate
0,429.66912174104954,429.57799043580997,212.78987350494683,214.13338308173044,121.02790175096018,200.65163045803797,communicate
0,412.27667635135253,428.71007910531307,211.4258456243511,214.20786371512523,210.2533102336443,217.40828167311952,communicate
0,432.4306016089706,432.57344741527845,213.86369436943014,217.03130140718386,141.46227236167647,196.67710519824112,communicate
0,409.39845564453947,416.39519962784277,273.74844304120563,323.7241804598645,212.91092123897587,235.71599643530925,communicate
0,402.54056372313056,425.67437365204484,269.96156529379783,346.83120772856194,210.0829642147442,234.98650984240388,communicate
0,402.0782225495953,412.80007846525183,283.52010876900374,337.4640364578248,218.03665338355864,230.6457618571769,communicate
